"","simCount","timestamp","model_type","vod_type","GOF_per_vod_type","RMSE_per_vod_type","NRMSE_per_vod_type","RSQ_per_vod_type","GOF_combined","RMSE_combined","NRMSE_combined","RSQ_combined","vod_params","vod_count","rounds_per_vod","players_count","util_max","util_none","p1_coop_cost","p2_coop_cost","p3_coop_cost","p1_params","p1_X","p1_players_per_state","p1_balancing","p1_prop_start","p1_epsilon_start","p1_epsilon_decay","p1_alpha","p1_gamma","p1_social_behavior","p2_params","p2_X","p2_players_per_state","p2_balancing","p2_prop_start","p2_epsilon_start","p2_epsilon_decay","p2_alpha","p2_gamma","p2_social_behavior","p3_params","p3_X","p3_players_per_state","p3_balancing","p3_prop_start","p3_epsilon_start","p3_epsilon_decay","p3_alpha","p3_gamma","p3_social_behavior"
"2",1939,"2017-06-11 00:59:16","ClassicQ","asym1","###",34.1213276412276,201.9,0.532440358123508,"#",40.4339791099845,196.1,0.135724788838354,"###",10,150,3,80,0,30,50,50,"#####",2,1,"noise",120,0.2,1,0.55,0.6,"altruistic","#####",2,1,"noise",120,0.2,1,0.55,0.6,"altruistic","#####",2,1,"noise",120,0.2,1,0.55,0.6,"altruistic"
"3",1939,"2017-06-11 00:59:16","ClassicQ","asym2","###",46.7440905355961,170.3,0.0153448611529,"#",40.4339791099845,196.1,0.135724788838354,"###",10,150,3,80,0,10,50,50,"#####",2,1,"noise",120,0.2,1,0.55,0.6,"altruistic","#####",2,1,"noise",120,0.2,1,0.55,0.6,"altruistic","#####",2,1,"noise",120,0.2,1,0.55,0.6,"altruistic"
"1",1940,"2017-06-11 01:00:38","ClassicQ","sym","###",39.439130314955,172.9,0.172145457960361,"#",40.2045602720222,194.9,0.134856861583447,"###",10,150,3,80,0,50,50,50,"#####",3,1,"noise",120,0.2,1,0.55,0.6,"altruistic","#####",3,1,"noise",120,0.2,1,0.55,0.6,"altruistic","#####",3,1,"noise",120,0.2,1,0.55,0.6,"altruistic"
"2",1940,"2017-06-11 01:00:38","ClassicQ","asym1","###",33.2981230702272,197,0.532440358123508,"#",40.2045602720222,194.9,0.134856861583447,"###",10,150,3,80,0,30,50,50,"#####",3,1,"noise",120,0.2,1,0.55,0.6,"altruistic","#####",3,1,"noise",120,0.2,1,0.55,0.6,"altruistic","#####",3,1,"noise",120,0.2,1,0.55,0.6,"altruistic"
"3",1940,"2017-06-11 01:00:38","ClassicQ","asym2","###",46.7440905355961,170.3,0.0153448611529,"#",40.2045602720222,194.9,0.134856861583447,"###",10,150,3,80,0,10,50,50,"#####",3,1,"noise",120,0.2,1,0.55,0.6,"altruistic","#####",3,1,"noise",120,0.2,1,0.55,0.6,"altruistic","#####",3,1,"noise",120,0.2,1,0.55,0.6,"altruistic"
"1",1941,"2017-06-11 01:01:31","ClassicQ","sym","###",31.7434245159529,139.1,0.172145457960362,"#",38.1091415104915,184.8,0.130825838116785,"###",10,150,3,80,0,50,50,50,"#####",2,1,"noise",120,0.2,1,0.55,0.75,"altruistic","#####",2,1,"noise",120,0.2,1,0.55,0.75,"altruistic","#####",2,1,"noise",120,0.2,1,0.55,0.75,"altruistic"
"2",1941,"2017-06-11 01:01:31","ClassicQ","asym1","###",34.1213276412276,201.9,0.532440358123508,"#",38.1091415104915,184.8,0.130825838116785,"###",10,150,3,80,0,30,50,50,"#####",2,1,"noise",120,0.2,1,0.55,0.75,"altruistic","#####",2,1,"noise",120,0.2,1,0.55,0.75,"altruistic","#####",2,1,"noise",120,0.2,1,0.55,0.75,"altruistic"
"3",1941,"2017-06-11 01:01:31","ClassicQ","asym2","###",46.7440905355961,170.3,0.0153448611529,"#",38.1091415104915,184.8,0.130825838116785,"###",10,150,3,80,0,10,50,50,"#####",2,1,"noise",120,0.2,1,0.55,0.75,"altruistic","#####",2,1,"noise",120,0.2,1,0.55,0.75,"altruistic","#####",2,1,"noise",120,0.2,1,0.55,0.75,"altruistic"
"1",1942,"2017-06-11 01:02:51","ClassicQ","sym","###",39.439130314955,172.9,0.172145457960361,"#",39.0405676947189,189.3,0.129132249609687,"###",10,150,3,80,0,50,50,50,"#####",3,1,"noise",120,0.2,1,0.55,0.75,"altruistic","#####",3,1,"noise",120,0.2,1,0.55,0.75,"altruistic","#####",3,1,"noise",120,0.2,1,0.55,0.75,"altruistic"
"2",1942,"2017-06-11 01:02:51","ClassicQ","asym1","###",28.8451517204846,170.7,0.532440358123508,"#",39.0405676947189,189.3,0.129132249609687,"###",10,150,3,80,0,30,50,50,"#####",3,1,"noise",120,0.2,1,0.55,0.75,"altruistic","#####",3,1,"noise",120,0.2,1,0.55,0.75,"altruistic","#####",3,1,"noise",120,0.2,1,0.55,0.75,"altruistic"
"3",1942,"2017-06-11 01:02:51","ClassicQ","asym2","###",46.7440905355961,170.3,0.0153448611529,"#",39.0405676947189,189.3,0.129132249609687,"###",10,150,3,80,0,10,50,50,"#####",3,1,"noise",120,0.2,1,0.55,0.75,"altruistic","#####",3,1,"noise",120,0.2,1,0.55,0.75,"altruistic","#####",3,1,"noise",120,0.2,1,0.55,0.75,"altruistic"
"1",1943,"2017-06-11 01:03:45","ClassicQ","sym","###",39.439130314955,172.9,0.172145457960361,"#",40.4339791099845,196.1,0.135724788838354,"###",10,150,3,80,0,50,50,50,"#####",2,1,"noise",120,0.2,1,0.55,0.9,"altruistic","#####",2,1,"noise",120,0.2,1,0.55,0.9,"altruistic","#####",2,1,"noise",120,0.2,1,0.55,0.9,"altruistic"
"2",1943,"2017-06-11 01:03:45","ClassicQ","asym1","###",34.1213276412276,201.9,0.532440358123508,"#",40.4339791099845,196.1,0.135724788838354,"###",10,150,3,80,0,30,50,50,"#####",2,1,"noise",120,0.2,1,0.55,0.9,"altruistic","#####",2,1,"noise",120,0.2,1,0.55,0.9,"altruistic","#####",2,1,"noise",120,0.2,1,0.55,0.9,"altruistic"
"3",1943,"2017-06-11 01:03:45","ClassicQ","asym2","###",46.7440905355961,170.3,0.0153448611529,"#",40.4339791099845,196.1,0.135724788838354,"###",10,150,3,80,0,10,50,50,"#####",2,1,"noise",120,0.2,1,0.55,0.9,"altruistic","#####",2,1,"noise",120,0.2,1,0.55,0.9,"altruistic","#####",2,1,"noise",120,0.2,1,0.55,0.9,"altruistic"
"1",1944,"2017-06-11 01:05:19","ClassicQ","sym","###",39.439130314955,172.9,0.172145457960361,"#",40.4339791099845,196.1,0.135724788838354,"###",10,150,3,80,0,50,50,50,"#####",3,1,"noise",120,0.2,1,0.55,0.9,"altruistic","#####",3,1,"noise",120,0.2,1,0.55,0.9,"altruistic","#####",3,1,"noise",120,0.2,1,0.55,0.9,"altruistic"
"2",1944,"2017-06-11 01:05:19","ClassicQ","asym1","###",34.1213276412276,201.9,0.532440358123508,"#",40.4339791099845,196.1,0.135724788838354,"###",10,150,3,80,0,30,50,50,"#####",3,1,"noise",120,0.2,1,0.55,0.9,"altruistic","#####",3,1,"noise",120,0.2,1,0.55,0.9,"altruistic","#####",3,1,"noise",120,0.2,1,0.55,0.9,"altruistic"
"3",1944,"2017-06-11 01:05:19","ClassicQ","asym2","###",46.7440905355961,170.3,0.0153448611529,"#",40.4339791099845,196.1,0.135724788838354,"###",10,150,3,80,0,10,50,50,"#####",3,1,"noise",120,0.2,1,0.55,0.9,"altruistic","#####",3,1,"noise",120,0.2,1,0.55,0.9,"altruistic","#####",3,1,"noise",120,0.2,1,0.55,0.9,"altruistic"
